cversion,featured,guests,ident,ip,location,map,maxplayers,modlist,modstotal,modstotalsize,official,owner,partner,password,players,playerslist,port,sdesc,sname,tags,version
2.7.0,False,True,QUUDX,149.202.74.35,FR,/levels/italy/info.json,4,/308;/audia4b9kenemationV2;/AudiRS4B5V1.4;/audi_80_b3_b4_TurboDiesel;/audi_a3_8l;/audi_rs3;/AUDI_RS7;/Audi_TTS8;/AW_T-Wagen;/BBModsMBActros;/corollaae92_modland;/DSC_Flea_Nov1;/DW_C6 V4_Link_2;/KawasakiKRX-2;/kenfocus_modland;/MAN-TGX_Rework_NituGame;/matcharger;/Mercedes-Benz_C126_modland;/Mercedes-Benz_V-Class_W447_modland;/mercedesbenz_w210_turbodiesel;/Mercedes_Benz_E_Class_W210_Restyling;/nissan_modland;/Nissan_R34;/Peugeot 206 v1.1;/Peugeot_Pars_405;/rs6c6_1.3;/Sentra_B17_v1.5.2;/sheik_w124;/SN95neybcV2;/Supra_A90_modland;/toyotaae86_hotfix17.6_InitialdPlus;/traxr_bmwe46_fix2.5_modland;/Volkswagen_Jetta;/volkswagen_touareg7l_v1.1_turbodiesel;/Volvo_760_StaksALMods_fix;/vwboramk4_1J_turbodiesel;/VW_Golf_MK8_;/_RS4;,38,9995600159,False,labarbe0169#0,False,False,0,,29437,BeamMP Default Description,Labarbe en italie ,Freeroam,3.9.0
2.7.0,False,True,auNzN,24.153.121.122,US,/levels/jungle_rock_island/info.json,10,,0,0,False,tylermoose#0,False,False,2,Gafftopsail.catfish;Specterr;,30814,A BeamMP server,Voxelbox - BeamMP,Freeroam,3.9.0
2.7.0,False,True,Ynv0L,82.153.202.55,FR,/levels/utah/info.json,12,,0,0,False,clashplayer#0,True,False,4,guest4366332;Purplefishy;guest4039934;Lambo330;,30815,winheberg.fr,^1WINHEBERG ^f| ^fFrance ^f| ^6UTAH ^f| ^7winheberg.fr,Freeroam,3.9.0
2.7.0,False,True,35m99,217.182.198.238,DE,/levels/jungle_rock_island/info.json,4,/agent_traffic_mod;/Audi_RS6;/autobahnvawriss;/Confused Ferrari F40 V1;/corvettec8;/grille_autobahn_loop;/innocent_brake_glow_mod;/innocent_TriX_lizt_smod_Bugatti_Chiron;/Koenigsegg_Agera_NotJDsMods;/Koenigsegg_Jesko_V2_UnknownMan;/Lamborghini_Gallardo;/wcusa_snowy_v30;,12,2161302695,False,102030405#0,False,False,0,,19215,BeamMP Default Description,Rutger Server,Freeroam,3.9.0
2.7.0,False,True,QUUDX,194.54.88.17,DE,/levels/jungle_rock_island/info.json,15,/BJI;/g90bbnV1.1;/matissator_e30;/central_europe_plates;/widefap;/agenty_universal_dummy;/D-Troxx_vanilla_stretch_addon;/D-Troxx_Wheel_Pack;/Seat Leon Mk1;/enhanceddriver;/GLCCoupe63sAMG;/cktodbox;/Audi_RS6_C8 Fix;/BMW_M6_F13;/s13_beta_3.0;/serbian_plates;/Audi Q7_tg_m0dsbeamng;/e46bapace10;/BMW_E34;/bmw_f10_5-er_by_domestic;/RLA_Miata_v2.0 tg_m0dsbeamng;/Dodge_Charger_Hellcat_Widebody_12;/BMW M3 G80 (v1.0);/Golf_8R_tg_m0dsbeamng;/machines_wheelpack;/vinswie_bosniaplates;/lookahead;/BBModsBMWE38;/V2.0_BMW_M2_G87_S7471C_static;/enhanced_chase_camera;/bmwm4f82kenemation;/bmw-e36-revamp-v1-7-4-0-35-x_1745698705_923264;/e34_lamefix;/audi_rs6c6;,34,6954380354,False,bgkage#0,False,False,0,,25567,Dobrodosli na Balkan Motorsport! https://discord.gg/GsYRH5mK,BalkanMotorsport,Drift,3.9.0
2.7.0,False,True,RdDkG,192.227.135.122,US,/levels/winter_west_coast_usa/info.json,6,/2004_Subaru_Impreza_WRX_STI;/ZL1_Chevrolet_Camaro;/winter_west_coast_usa;/subaru_outback_bs;/inftacoma;/motorsports_playground_modland;/Subaru_WRX_modland;/kzn_vega;/Chevy-Corvette-C7-ZR1;,9,1724290055,False,tim4550#0,False,False,0,,9130,Powered by BisectHosting!,JB-Gaming,Freeroam,3.9.0
2.7,False,False,35m99,85.10.194.90,DE,/levels/Gheo_Nordschleife_2025/info.json,15,/Gheo_Nordschleife_2025;/B#-UI;/BetterChat;/B#-Loader;/B#-Essentials;/B#_QoL;/B#-LMDh;/B#-GT3;/B#-Diana;/B#-F4;/B#-BTCC;/B#-GT4;/B#-Tyrewear;/B#-GTCup;/B#-TPUPack;/B#-PerfMod;/B#-Liveries;/B#-F3;/B#-Race;/B#-TrackCam;/B#-Screens;/B#-Flags;/B#-Timer;,23,2422667075,False,beamsharp#0,False,False,1,Stromi;,30838,Welcome to ^6^lBeam^0#^r^f! A fully ^6^lautomated racing^r ^fserver with all your ^6^lSim-Racing^r^f needs. ^pJoin our discord ^6^ldiscord.rigged.gg^r^f. ^p^c^lDrive safe!,⚡ ^lbeamapex^4. ^r❙ ^l^cTrackday ^r❙ ^l^6Nordschleife ^r❙ ^l^cTyrewear ^r^l^6•^l ^cLaptimer ^r❙ ^l^6by ^fbeamsharp^r^l^4. ^r❙ ^7BeamApex:BeamSharp:Beam#:Rigged:Racing,,3.9.0
2.7,False,False,auNzN,85.10.194.90,DE,/levels/italy/info.json,15,/B#-UI;/BetterChat;/B#-Loader;/B#-Essentials;/B#_QoL;,5,4671910,False,rusty.beam3#0,False,False,0,,30836,Yet another Beam# server coded in C#,⚡ ^lbeamroam^4. ^r❙ ^l^cFreeroam ^r❙ ^l^5Italy ^r❙ ^l^cVanilla+ ^6• ^cSlipstream ^r❙ ^l^6by ^fbeamsharp^r^l^4. ^r❙ ^7BeamRoam:BeamSharp:Beam#:Rigged,,3.9.0
2.7.0,False,True,35m99,104.238.220.130,US,/levels/west_coast_usa/info.json,5,/innocent_gavril_vertex;/muscle_lucasbe_1.0;/DWnissan370z;/docroswagge_talent;/etkk_lucasbe_1.3;/angry_bird_ninehpupgrades;/Undesireables;/RoyalRenderings_C10_v1.1;/Mercedes C Class W203;/SPRW_DropNStance_Covet;/D-Troxx_Wheel_Pack;/RoyalRenderings_F150_Raptor_R_v1.2;/fsw_luxurysedan_abused;/RoyalRenderings_992_v1.3;/nine_fh_ep;/scout_lucasbe_1.3;/ra66_wedgetrailer;/RoyalRenderings_G80_M3_v1.2;/fsw_luxurysedan_1.0.9;/americanroad;/DWimpala;/RoyalRenderings_2024_Tacoma_v1.0;/highy_customizable_transmissions;/SPRW_Static_Bastion;/DW_S10;/RoyalRenderings_S650_Mustang_v1.4;/machines_wheelpack;/etka;/RoyalRenderings_F87_M2_v1.2;/RoyalRenderings_2020_silverado_v1.2;/DWmegawheelpack;/RoyalRenderings_Skyline_BR32_GTR_v1.2;/Turbo_Everything_rk;/highly_customizable_engines_rk;/ls400prerelease;/picnic_lucasbe_1.5;/RoyalRenderings_2023_Superduty_F350-450_v1.0;/DWwheelsV3;/efc_us_semi_drive_exp;/delta88;/Z31;/350Z;/RoyalRenderings_Glass_Fix_v1.0;/DW_C6;,44,8547455711,False,.dapanda#0,False,False,0,,27473,Horizon Networks BeamMP Server,CarGoesBoom,Freeroam,3.9.0
2.7.0,False,True,NsrC7,57.129.86.10,DE,/levels/sdi2/info.json,8,/Scintillacamaf;/Cyber_QoL_Pack_V1.1_S;/SPRW_DriftTwins;/0_CustomLivery;/bluewagon_calarist;/simple_suite_zeit;/coupe;/0_Hellraiser_RB25DET;/SPRW_Addons;/drop_hubs;/adamadvancednitrousrr;/0_widefap;/danagedpartsproject;/cktodbox_eveningmorning;/powerweightratio;/skyride_ultimate;/cktodbox;/Turbo_Everything_rk;/ONIBI SKIN PACK;/dsx;/JBX_Onibi_gooner;/0_CJD_Specials;/SmallDriftIsland;/Missile Onibi LHAB667;/enhanced_chase_camera;/HighRevSun3_SPRW;/vipIbishu;/SPRW_DropNStance_Covet;/BeamZERO;/200bx_onibi;/DriftSkinforPessimagen1_lc700;/highly_customizable_engines_rk;/sw_pessima;/ax53_pessima;/SPRW_VIV_DSv2;/rgbheadlights;/rsv_node;/scissor_doors;/jbx100TLDC;/BeamPaint;,40,2616593290,False,z_3_r_0#0,False,False,0,,30037,"Current Map: Small Drift Island | ^bBeam ZERO^r -  Servers in active development! Join us on discord to see the playtime leaderboard, link your BeamMP account and stay updated on the latest changes! Always looking for suggestions and feedback to continue improving! Find us at https://beamzero.net",^l^0Beam ZERO^r^l^8 | ^r^b^nbeamzero.net^r^l^8 | ^r^d[ ^r^l^eSmall Drift Island ^r^d]^r^l^8 | ^r^d[ ^r^6DRIFT ^r^d| ^r^1CRUISE ^r^d| ^r^5CHILL ^r^d]^r^a - Drift 7,,3.9.0
2.7.0,False,True,CmqoQ,46.228.192.63,DE,/levels/west_coast_usa/info.json,4,,0,0,False,_king_dedede_#0,False,False,2,guest4731309;jozo1;,22300,Powered by 4Netplayers,4Netplayers Vollrausch,Lang:German,3.9.0
2.7.0,False,True,QUUDX,168.119.172.98,DE,/levels/utahextra/info.json,100,/CobaltRadar;/UtahExtraDS;/easy_tuning_pack;,3,209852957,False,nicmikk#4196,False,False,0,,30820,Enjoy some driving in the ^2Canyons^r with friends. ^bwww.easy247.net. ^0Powered by ^4Hetzner,^l^0Easy ^424/7 ^rUtah Extra | ^beasy247.net,Freeroam,3.9.0
2.7.0,False,True,usPNH,46.228.192.56,DE,/levels/west_coast_usa/info.json,4,/Lada_Priora_v10_(UNZIP)_modland;/bmwe36_revamp_adamplg;/WSCX_Nissan Laurel C35;/better_starter_zeit;/agent_traffic_mod;/matissator_e34;/P206SD;/agent_traffic_yakuza;,8,1014397129,False,samsungglazerfinalboss#0,False,False,0,,22400,Powered by 4Netplayers,4Netplayers jachdi,Lang:German,3.9.0
2.7.0,False,True,M2WF1,35.221.18.103,US,/levels/motorsports_playground/info.json,40,/RM_ViewerConfgs;/cxseven;/motorsports_playground;/scintilla_gt3;/GETGAVDRANDOM;/Random2;/Kosmonaut;/BruckellR10WIPEarlyRelease;/proj;/InfectionGameMode;/realistic_derby_project_repo;/MRVOLVO;/randomv4;/GETGAVD;/ryancookie_bandit_remaster;/Cgoya1_High_Performance_Modpack;/RM_motorsports_playground;/RandomMindsV3;/randommindsv1;/RM_Vehicles_0006;/f4_lucasbe;/better_cooling;/RandomMindsRacing651d00001;/RM_ServerVehicles;/Kevo_the_third;/universal-butch-skin;/RM_KartsV004;/FENWAY;/MRVOLVO2;/TPUFJunior;/DSC_WINGEON;/RANDOM2.0;,32,1791655177,False,randomminds#0,False,False,0,,30817,RandomMinds YouTube/Twitch Stream - Organized Races - CloudDev001 (Sat8pmET),RandomMinds YouTube/Twitch Stream - Organized Races - CloudDev001 (Sat8pmET),Racing,3.9.0
2.7.0,False,True,k9vPD,213.202.205.37,DE,/levels/west_coast_usa/info.json,4,,0,0,False,_olegboleg#0,False,False,4,guest6567027;guest6627267;B230_o_norske_damer;Doxxen;,20300,Powered by 4Netplayers,4Netplayers BeamMP Server,Lang:German,3.9.0
2.7.0,False,True,CmqoQ,46.4.104.78,DE,/levels/ks_nord/info.json,0,/ks_nord_v20231124_v2;/schoolbusus_fixed_modland;/Airbus-A319_Germanwings;/Lamborghini_Huracan_gabry_improved_modland;/ashmaker_universal_wings;/vaz-2170-priora-plane_ModLandNet;/etk-k-series-modern-racer_ModLandNet_2;/Airbus_A380-800;/industrial_snowy;/MegaRampV112;/conklin_airport;/scintilla_gt3;/ibishu-pigeon-airplane-v601_ModLandNet;/universal_jet_engine;/v10_beast;/scintilla_sheep;/Gabry_SL65_AMG_v2;,17,1642390395,False,lucas12gmer2#0,False,False,0,,25705,XCOLD HOSTING FREE SERVER | JOINT IHR BANANEN,XCOLD,Freeroam,3.9.0
2.7.0,False,True,usPNH,217.182.198.238,DE,/levels/automation_test_track/info.json,4,/bmw_m3_e90_3-series_v17_modland;/BMW_M3_G80_11;/Civetta-Mondello-1.11;/M4 MODDED By ARMORED LAB;/Nissan_R35;/Porsche_911_992_modland;/RLA_Miata_v2.0_Pro_Patch_v1.9_2024_by_ProDrive;,7,2827669875,False,hexadezimal_#0,False,False,0,,19348,BeamGalant,BeamGalant,,3.9.0
2.7.0,False,True,NsrC7,57.129.86.10,DE,/levels/DriftHQ/info.json,8,/Scintillacamaf;/Cyber_QoL_Pack_V1.1_S;/SPRW_DriftTwins;/0_CustomLivery;/bluewagon_calarist;/simple_suite_zeit;/coupe;/0_Hellraiser_RB25DET;/SPRW_Addons;/drop_hubs;/adamadvancednitrousrr;/0_widefap;/danagedpartsproject;/cktodbox_eveningmorning;/powerweightratio;/skyride_ultimate;/cktodbox;/Turbo_Everything_rk;/ONIBI SKIN PACK;/dsx;/JBX_Onibi_gooner;/0_CJD_Specials;/Missile Onibi LHAB667;/enhanced_chase_camera;/HighRevSun3_SPRW;/vipIbishu;/SPRW_DropNStance_Covet;/BeamZERO;/200bx_onibi;/DriftSkinforPessimagen1_lc700;/highly_customizable_engines_rk;/sw_pessima;/ax53_pessima;/DriftHQ;/SPRW_VIV_DSv2;/rgbheadlights;/rsv_node;/scissor_doors;/jbx100TLDC;/BeamPaint;,40,2651390411,False,z_3_r_0#0,False,False,0,,30038,"Current Map: Drift HQ | ^bBeam ZERO^r -  Servers in active development! Join us on discord to see the playtime leaderboard, link your BeamMP account and stay updated on the latest changes! Always looking for suggestions and feedback to continue improving! Find us at https://beamzero.net",^l^0Beam ZERO^r^l^8 | ^r^b^nbeamzero.net^r^l^8 | ^r^d[ ^r^l^eDrift HQ ^r^d]^r^l^8 | ^r^d[ ^r^6DRIFT ^r^d| ^r^1CRUISE ^r^d| ^r^5CHILL ^r^d]^r^a - Drift 8,,3.9.0
2.7.0,False,True,w6Ijr,116.202.165.46,DE,/levels/ogc_two/info.json,10,/911_993_Porsche;/AudiRS6Confused;/BMW_M4;/central_europe_plates;/FERRARI_F355_;/flanje_taurus_update;/g90bbnV11_modland;/LakeFaroe;/mclaren-f1;/mk_americanroad;/ogc_two;/Panamera;/river_highway;/RX7;/w213;,15,5303251366,False,tasunaxis#0,False,False,0,,19151,MODS CARS,BeamMP Official Server (MODS),Freeroam,3.9.0
2.7.0,False,True,auNzN,149.202.77.147,FR,/levels/arizona/info.json,4,/Adaptateur_de_roues_universel;/agenty_universal_jato;/BBDonRaceMega;/BBIgniteBogTrucks;/BBsMegaAddonPack;/BBsProSamurai;/BBWheelPack;/BDR_Aurata_Addon;/BDR_Bronco_Ultra4_91124;/BDR_WheelTire_09_01_2025;/bed_stacks;/Brandt Built 2-Seater Buggy;/CJD_Specials;/Cummins;/CumminsCustomInjectors_Kevin15673;/DaddysMoneyMegaTruck;/dieselcoupe;/dragpartswheelsnitrous;/easycustomengines;/etk_800_drag_f;/GoodMapsArizona;/GoodMapsDesert2026;/GoodMapsGreenAcresRelease1.0;/highly_customizable_engines_rk;/Hopper_iyb;/JHF Two Seat Trailcar 3-27-25;/meosfunnycarengines;/Moteurs_diesel_covet;/Moteur_mercedes_om606_200bx;/Moteur_nascar_358cui;/Pneus_grip_extreme;/semidrag_karost;/TomD-seriesCrawlerPartsPack;/toms rocklizzard unlimited buggy 2-25-2025;/Toms Suzuki Samurai 11-30-24;/Toms Toyota LandCruiser FJ45 5-28-2025;/TomT-series;/trackfabBrawler;/trackfabUnlimitedBuggy;/TrackfabWheelPack;/tunable_exhausts;/Turbo_Everything_rk;/Utah_REMASTERED;,43,9257661791,False,mrghostalpha387#0,False,False,0,,19348,^1Serveur Français ♦^fHaute ^4Performance♦^f Véhicule sur-mesure🛠🧰 / Adaptation de roues / Préparation Moteur / Préparation partie cycle / Swap / Etc... ;),♠Custom Cars Club♠24/7 Best Mods!🔧RK🔧CJD🔧2JZ…,,3.9.0
2.7,False,False,CmqoQ,85.10.194.90,DE,/levels/ks_brands_hatch/info.json,15,/Ks_Brands_Hatch;/B#-UI;/BetterChat;/B#-Loader;/B#-Essentials;/B#_QoL;/B#-LMDh;/B#-GT3;/B#-Diana;/B#-F4;/B#-BTCC;/B#-GT4;/B#-Tyrewear;/B#-GTCup;/B#-TPUPack;/B#-PerfMod;/B#-Liveries;/B#-F3;/B#-Race;/B#-TrackCam;/B#-Screens;/B#-Flags;/B#-Timer;,23,1286504969,False,rigged.beam#0,False,False,0,,30840,Welcome to ^6^lBeam^0#^r^f! A fully ^6^lautomated racing^r ^fserver with all your ^6^lSim-Racing^r^f needs. ^pJoin our discord ^6^ldiscord.rigged.gg^r^f. ^p^c^lDrive safe!,⚡ ^lbeamapex^4. ^r❙ ^l^cRace ^r❙ ^l^6Brands Hatch ^r❙ ^l^cAutomatic Races ^r^l^6•^l ^cStats ^r❙ ^l^6by ^fbeamsharp^r^l^4. ^r❙ ^7BeamApex:BeamSharp:Beam#:Rigged,,3.9.0
2.7.0,False,True,usPNH,185.56.161.19,GB,/levels/west_coast_usa/info.json,10,/hector_model_3_trim_3 (1);/proj;/flame's cut sunburst;/flame's sunburst raptor eye;/cktodbox;/flame_model_2_trim_2;/dlaa_zeit;/flames_camera_van;/extreme_graphics;/flames_v10_covet;/floodBeamMP;/widefap;/tachosAndFIs;/flame_hyper;/ukg_loading_screen;/BrideViosIII;/D-Troxx_Wheel_Pack;,17,1094043663,False,greatflame#0,False,False,2,guest3865685;guest3858475;,27238,Horizon Hosting BeamMP Server,UKG Official | Low End PC,Freeroam,3.9.0
2.7.0,False,True,dPGmr,198.244.176.108,GB,/levels/west_coast_usa/info.json,6,/plushie_drag_fucker;/1764704041000-2022-dodge-charger-1.2 - Copy;/ar23ram_modland;/charger;/CivicType2017_modland_modland;/16-18_Chevrolet_Silverado;/plushie_audi_quattro_20v;/plushie_lantana_hedgehog;,8,975622417,False,fretfxul#0,False,False,0,,26001,Something just so it's not default,Plushie's Server,Freeroam,3.9.0
2.7.0,False,True,dPGmr,176.9.7.126,DE,/levels/mymap/info.json,8,/kajzer_colt_mistral;/gavril_corsum_modland;/Audi 7;/upp;/CJD_Specials;/bcnz_tango_v10;/Golf 7 TriX;/Turbo_Everything_rk;/americanroad;/vw golf 4 insanemods ;/dragpartswheelsnitrous;/enhancedtuning;/WSCX_BMW M4 G82;/tango_twingo_engines;/classic_engine_expansion_pack;/djplopperconfigurationsmegapack;/BMP_free-BMW M3 E92_Kenemation;/BMW_M3_G80-ffede057;/transitkenemationv1v1_for 0.30;,19,4116923016,False,gobacktothemenu#0,False,False,0,,25565,NEIJEN,nein290,Freeroam,3.9.0
2.7.0,False,True,RdDkG,57.129.86.10,DE,/levels/italy/info.json,8,/ToyotaMark290New;/Lamborghini Revuelto;/g81;/Z31;/Jaguar_XF;/subaru_wrxsti;/hacc_smgt5;/Mercedes GLE 2020;/BMW 7-Series G12;/BMW_E30_1985;/pagani-huayra-2016;/2018_Ferrari_Portofino;/simple_suite_zeit;/Renault_Megane_RS_2018;/Mercedes-Benz CLS Class C218 Restyling;/Toyota_Celica_GT-Four_WRC;/innocent_TriX_lizt_smod_Bugatti_Chiron;/McLaren620R;/Mercedes SL 65 AMG Black Series_Gabry4Au;/cktodbox_eveningmorning;/skyride_ultimate;/Nissan Silvia S14;/Toyota Supra A80;/Nissan 350z;/cktodbox;/BMW-8_E31_V1.0;/BMW X1;/2017_cadillac_ctsv_v1.1_modland;/Chevrolet_Corvette_C7;/BMWE28;/Dodge Charger 66_77;/Cummins;/Cadillac_CT5;/VolkswagenGolf1.5;/ONIBI SKIN PACK;/Mercedes-Benz CLS-Class_1;/BMW_M8G16;/Alfa Romeo Giulia;/BMW_Z4_G29_modland;/BMW 5-Series_E34;/BMW_E38;/Mercedes_Benz_W221;/Mercedes_Benz_CLS53;/Audi A6C6 V1.0;/e63s;/RR_Sport_SVR;/Seat Leon MK1;/Porsche 944;/Ferrari_812_SuperFast;/BeamZERO;/fordcrownvictoria;/blossom_bronco65;/Alpine A310;/McLaren765LT_modland;/Nissan GT-R R32;/mercedes-benz-s-600-l-v140-1993;/Camaro2;/BMW_M3_E30_modland;/65stang_modland;/Audi RS3 Fix 0.29;/Ford_mustang_s550_v1.1_modland;/Mercedes Benz W126;/G-class;/Porsche 911 992 2019;/Mercedes_CLK55_hotfix_v1.2;/ucf30;/Chrysler300C;/BMW_F31;/Porsche 911 930 1977;/BMW_Z4;/BMW_M3_E92;/huracan_evo;/Range Rover_modland;/Golf 7 TriX;/ferrari_512tr;/Ford_F250;/Renault21;/bmw-m5-f10-2013 1.3;/WRX_STI_Fix_Update_modland;/MB W126 560SEC V1.1;/BMW E39;/mclaren650skenemationmod;/stp_srtdurango;/Hyundai_VelosterN;/Mercedes-Benz_E-Class_W210;/BMW_M4_Flanje_Release1.2;/RollsRoyceWraith;/golf7variant;/lexus;/Mitsubishi Lancer Evo V_VI;/rla_focusRS_modland;/Mercedes EQS;/BeamPaint;/Audi_RS6_Avant_C6;,94,11313471546,False,z_3_r_0#0,False,False,0,,30008,"Current Map: Italy | ^bBeam ZERO^r -  Servers in active development! Join us on discord to see the playtime leaderboard, link your BeamMP account and stay updated on the latest changes! Always looking for suggestions and feedback to continue improving! Find us at https://beamzero.net",^l^0Beam ZERO^r^l^8 | ^r^b^nbeamzero.net^r^l^8 | ^r^d[ ^r^l^eItaly ^r^d]^r^l^8 | ^r^d[ ^r^6DRIFT ^r^d| ^r^1CRUISE ^r^d| ^r^5CHILL ^r^d]^r^a - Real 2,Freeroam,3.9.0
2.7.0,False,False,8X34h,174.92.196.254,CA,/levels/Conquistador_Gorge/info.json,8,/Conquistador_Gorge;/motorsports_playground;/RG_RC;/ToyotaAE86;,4,1010692415,False,ecaisse#0,False,False,0,,30814,BeamMP Default Description,Serveur du bonhomme en face,Freeroam,3.9.0
2.7.0,False,True,dPGmr,57.129.86.10,DE,/levels/driver_training/info.json,8,/simple_suite_zeit;/cktodbox_eveningmorning;/skyride_ultimate;/cktodbox;/ONIBI SKIN PACK;/BeamZERO;/BeamPaint;,7,979699914,False,z_3_r_0#0,False,False,0,,30050,"Current Map: Driver Training | ^bBeam ZERO^r -  Servers in active development! Join us on discord to see the playtime leaderboard, link your BeamMP account and stay updated on the latest changes! Always looking for suggestions and feedback to continue improving! Find us at https://beamzero.net",^l^0Beam ZERO^r^l^8 | ^r^b^nbeamzero.net^r^l^8 | ^r^d[ ^r^l^eDriver Training ^r^d]^r^l^8 | ^r^d[ ^r^6DRIFT ^r^d| ^r^1CRUISE ^r^d| ^r^5CHILL ^r^d]^r^a - Lite 6,Freeroam,3.9.0
2.7.0,False,True,FXyNH,146.59.152.6,FR,/levels/west_coast_usa/info.json,6,/98__twingo__facelift_;/coshei_polestar_2;/car_jump_arena_free;/_dodge__demon_srt;/multipla_ute;,5,590299217,False,henry_39643#0,False,False,0,,20600,KL 9HH,4Netplayers BeamMP Serverhallllo,Lang:German,3.9.0
2.7.0,False,True,8X34h,192.99.167.228,CA,/levels/gridmap_v2/info.json,6,,0,0,False,xfwwl_78155#0,False,False,0,,2014,Hosted by BeamMPHost.com,BeamMP Server,Freeroam,3.9.0
2.7.0,False,True,TKoUT,5.187.49.226,PL,/levels/autobahnvawriss/info.json,5,/autobahnvawriss;/floodBeamMP;/FloodEscapeCraterV11;,3,503718334,False,mr.bob12#0,False,False,3,kristian6677;willil555;Fredzie1;,27573,Horizon Hosting BeamMP Server,BeamMP Server,Freeroam,3.9.0
2.7.0,False,True,dPGmr,57.129.86.10,DE,/levels/Canyon_of_the_Forgotten/info.json,8,/TrackfabLightBuggy;/FunkedsTirePack;/hopper_gavril_directUA;/bluewagon_calarist;/bluebuck_ute_ryo13silvia;/simple_suite_zeit;/rustycars;/Hopper_iyb;/coupe;/purps_Spun_Buggy_crown;/cktodbox_eveningmorning;/skyride_ultimate;/universalmonstaframe;/cktodbox;/purps_customs_partsv2.2;/pigeon_midtruck_offroader;/Cummins;/1tee;/ONIBI SKIN PACK;/docroswagge_talent;/purps_toyota_hiluxandparts;/TrackfabWheelPack;/hopper_frame_pigeon;/scintillaterreno;/BeamZERO;/trackfabUnlimitedBuggy;/TrackfabOffroadWheelPack;/highly_customizable_engines_rk;/0_forgotten;/roof_addon_pack;/hopperpartsmod;/Trackfab Brawler;/hopperfacelift;/TrackFab-AddOn;/torsion_d-up;/mudimar;/gamers_ultimate_pickup_parts;/trackfabBrawler;/offroadattachments;/BeamPaint;/NaorlsWheelsTires;,41,5404459328,False,z_3_r_0#0,False,False,0,,30040,"Current Map: Canyon of the Forgotten | ^bBeam ZERO^r -  Servers in active development! Join us on discord to see the playtime leaderboard, link your BeamMP account and stay updated on the latest changes! Always looking for suggestions and feedback to continue improving! Find us at https://beamzero.net",^l^0Beam ZERO^r^l^8 | ^r^b^nbeamzero.net^r^l^8 | ^r^d[ ^r^l^eCanyon of the Forgotten ^r^d]^r^l^8 | ^r^d[ ^r^6DRIFT ^r^d| ^r^1CRUISE ^r^d| ^r^5CHILL ^r^d]^r^a - Offroad 2,,3.9.0
2.7.0,False,True,Ynv0L,144.76.1.173,DE,/levels/johnson_valley/info.json,10,/bmw1series_modland;/RoyalRenderings_Glass_Fix_v1.0;/RoyalRenderings_Cinematic_Idle_v1.0;,3,166752298,False,rxbugzzz#0,False,False,0,,25597,chill bruvv,rxbugZz and chill ,"Freeroam, Racing",3.9.0
2.7.0,False,True,UUXKb,185.56.161.19,GB,/levels/freedom/info.json,10,/bx_ute_lj;/yb_bx_renesis_swap;/ETKSSeries;/euvandemo_lucasbe;/concwall;/goal;/outlaw;/haybale_sport;/americanroad;/trailcross;/6x6_dseries;/tc;/picnicdemo_lucasbe;/Turbo_Everything_rk;/Bitron_B2;/freedom;/prasu;/Kevo_the_third;/speedbump;/logs;/dice;/sporter_by_driv3r1142;/EXT;/innocent_gavril_vertex;/mirage;/tbd_newport_speedway_oval;/dragpartswheelsnitrous;/Massive_Metal_Ramp;/agenty_toy_building_block_car;/cseries_shoe_vibe;/more_backfire_sounds;/vivace_sedan_repo;/aljowen_ramp;/deformablebarrier;/gt02als;/stratuslift;/pig_family;/celtia_by_ryo13silvia;/etk800_coupe_bekwennn;/rls_yoru_release;/hopper_limo;/miovi_mk3;/ctzlmfd2;/carkour_playground_ai;/FR16;/innocent_quad_turbo_vivace;/classic_engine_expansion_pack;/signia_demo;/kajzer_colt_mistral;/djplopperconfigurationsmegapack;/pescoupe;/saga_KLJP;/barrel;/etkluxe_repo;/awt_demo;/prasu_CRGZxCrashmaster_v20;/bockb50;/CJD_Specials;/etka;/A-1_DERBY_CARS_2024FREE;/jgbspitfire;/Z31;/dashplate_mathkuro;/serenity;/RG_RC;/destrucrible_garage_nsd;/enix;/ibishu_prodigy;/D-Troxx_Wheel_Pack;,69,9692115930,False,neolad5#0,False,False,1,quickquinn77;,27730,Beam Bangers!,Beam Bangers BIHHHH,Freeroam,3.9.0
